algo,method,users,seed,traffic,weight_name,weights,weight_se,weight_ee,weight_blocking,blocking_rate,spectral_efficiency,energy_efficiency,total_power,total_power_w,qos_violations,episode_reward,epsilon,train_steps,loss,mean_q_value,invalid_action_rate,replay_buffer_size,served_users,blocked_users,objective,served_users_std,blocked_users_std,blocked_reject_action,blocked_reject_action_std,blocked_occupied_channel,blocked_occupied_channel_std,blocked_qos,blocked_qos_std,qos_violations_std,blocking_rate_std,spectral_efficiency_std,energy_efficiency_std,total_power_w_std,objective_std,episode_reward_std,mean_q_value_std,invalid_action_rate_std,candidate_steps,candidate_steps_std,sage_steps,sage_steps_std,hotspot_threshold,eval_episodes,candidate_min_users,candidate_min_remaining,candidate_min_peak_load,selector_reject_actions,selector_reject_actions_std,selector_margin,selector_margin_std,selector_tolerance,selector_evaluated_actions,selector_evaluated_actions_std,selector_top_k
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,50,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,246.1012901225293,3.2890559870754346,78.05743819499344,78.05743819499344,0.0,49.7,0.0,0,,,0.1304938271604938,,50.0,0.0,0.5475540083995394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041596455276569,0.637738593914836,19.39416010581216,0.0112160346244321,0.9486832980505138,,0.0208950591956362,29.8,2.250925735484551,20.2,2.250925735484551,,10.0,,,,0.0,0.0,0.0003684594997279,0.000134203906424,0.0,19.112,0.0885437744847139,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,50,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,311.9082029397184,2.271767684494091,160.22583734820574,160.22583734820574,0.0,50.0,0.0,0,,,0.0439506172839506,,50.0,0.0,0.5995673015733599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.838420193527259,0.809583140341577,79.15255006520029,0.0052349945622287,0.0,,0.0054345922697017,28.0,2.449489742783178,22.0,2.449489742783178,,10.0,,,,0.0,0.0,0.0001308081110617,0.000146126865393,0.0,19.91,0.0634209919681352,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013333333333333,321.1817077557818,2.040358705094869,162.87715405015524,162.87715405015524,0.0,73.0,0.0,0,,,0.1962139917695473,,74.9,0.1,0.6062079750884151,0.3162277660168379,0.3162277660168379,0.1,0.3162277660168379,0.0,0.0,0.0,0.0,0.0,0.0042163702135578,21.900600766171607,0.3200399969202476,39.20128519599572,0.0179448695653933,1.8257418583505536,,0.0335248833084789,44.3,3.2676869155073254,30.7,3.2676869155073254,,10.0,,,,0.1,0.3162277660168379,0.0003978237509909,0.0001309640791361,0.0,19.288,0.2627264455382921,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,407.05087288064937,3.72639114021722,115.02583734820578,115.02583734820578,0.0,74.0,0.0,0,,,0.0604115226337448,,75.0,0.0,0.6768530862935613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418692616468085,0.7754942839028466,32.21638423465897,0.00196536622754,1.0540925533894598,,0.0062825189734836,47.4,4.325634186002223,27.6,4.325634186002223,,10.0,,,,0.0,0.0,0.0004324579399756,0.0001399887387148,0.0,18.12133333333333,0.1455784545176695,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0053333333333333,326.2995608490197,1.6067453268662604,210.36441437328327,210.36441437328327,0.0,72.7,0.0,0,,,0.1826337448559671,,74.6,0.4,0.6079350377265894,1.2649110640673515,1.2649110640673518,0.4,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0168654808542313,19.890479052191985,0.2949265285940068,45.21118206725552,0.0188492846870136,2.1628170930011112,,0.0385543976808473,35.1,2.5144029554194813,39.9,2.5144029554194813,,10.0,,,,0.4,1.2649110640673518,0.0001023687377315,8.543980525716541e-05,0.0,17.849333333333334,0.4999180179703046,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,441.7909611852192,0.6441383526499649,718.6100369248119,718.6100369248119,0.0,75.0,0.0,0,,,0.0647736625514403,,75.0,0.0,0.6684559398684721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.648031896836818,0.14865950506744,163.26774698176217,0.0004129430696317,0.0,,0.009777355931036,41.3,3.267686915507326,33.7,3.267686915507326,,10.0,,,,0.0,0.0,-6.38629533904557e-05,0.0001365344567011,0.0,19.56666666666667,0.0680595236938383,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013333333333333,327.7406391664152,1.0777603425866156,336.9963732145331,336.9963732145331,0.0,72.7,0.0,0,,,0.1854320987654321,,74.9,0.1,0.6089998669236422,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0,0.0042163702135578,16.276851186967633,0.3688391899935541,111.85039805068656,0.0135005851270061,1.946506842754191,,0.0185831317028055,39.9,3.3149493041204856,35.1,3.3149493041204856,,10.0,,,,0.0,0.0,0.000158439485069,0.0001098702042823,0.0,19.16133333333334,0.1140846555938851,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,418.87405924986734,2.722556664294438,172.8942365014181,172.8942365014181,0.0,74.4,0.0,0,,,0.0606584362139917,,75.0,0.0,0.6737972824431514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.215312904535374,0.7570374189157878,79.53557442104459,0.0020705545193415,0.8432740427115678,,0.0060487450245403,37.9,3.348299734359383,37.1,3.348299734359383,,10.0,,,,0.0,0.0,1.9588428131540527e-05,8.676529154817086e-05,0.0,18.92533333333333,0.0650773518852376,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.027,383.0673890837333,1.9571578014706188,198.58370288582225,198.58370288582225,0.0,91.5,0.0,0,,,0.2527777777777778,,97.3,2.7,0.6477964805567369,2.7908580918579307,2.7908580918579307,2.5,2.9154759474226504,0.0,0.0,0.2,0.4216370213557839,0.0,0.0279085809185793,21.901731345621645,0.2394011926787615,28.903481754155223,0.0226497058559066,3.8369548110737792,,0.0336559729754856,61.0,7.52772652709081,39.0,7.52772652709081,,10.0,,,,2.5,2.9154759474226504,0.0004971216928966,0.0001546593442722,0.0,18.234,0.6641151171964758,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,511.0992376446205,0.7866538971820487,679.0879763120522,679.0879763120522,0.0,98.5,0.0,0,,,0.0819753086419753,,100.0,0.0,0.6688518163810613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237463332615546,0.171060817189126,154.63586249001116,0.0004751689366364,1.6499158227686108,,0.0076812659063836,67.3,2.1628170930011112,32.7,2.1628170930011112,,10.0,,,,0.0,0.0,0.0001566225404933,0.0001204074632972,0.0,20.031,0.0513051870888531,10.0
